image_path,label
imagenes_ecg\0.0\ecg_1410.png,0.0
imagenes_ecg\0.0\ecg_1411.png,0.0
imagenes_ecg\0.0\ecg_1412.png,0.0
imagenes_ecg\0.0\ecg_1413.png,0.0
imagenes_ecg\0.0\ecg_1414.png,0.0
imagenes_ecg\0.0\ecg_1415.png,0.0
imagenes_ecg\0.0\ecg_1416.png,0.0
imagenes_ecg\0.0\ecg_1417.png,0.0
imagenes_ecg\0.0\ecg_1418.png,0.0
imagenes_ecg\0.0\ecg_1419.png,0.0
imagenes_ecg\0.0\ecg_1420.png,0.0
imagenes_ecg\0.0\ecg_1421.png,0.0
imagenes_ecg\0.0\ecg_1422.png,0.0
imagenes_ecg\0.0\ecg_1423.png,0.0
imagenes_ecg\0.0\ecg_1424.png,0.0
imagenes_ecg\0.0\ecg_1425.png,0.0
imagenes_ecg\0.0\ecg_1426.png,0.0
imagenes_ecg\0.0\ecg_1427.png,0.0
imagenes_ecg\0.0\ecg_1428.png,0.0
imagenes_ecg\0.0\ecg_1429.png,0.0
imagenes_ecg\0.0\ecg_1430.png,0.0
imagenes_ecg\0.0\ecg_1431.png,0.0
imagenes_ecg\0.0\ecg_1432.png,0.0
imagenes_ecg\0.0\ecg_1433.png,0.0
imagenes_ecg\0.0\ecg_1434.png,0.0
imagenes_ecg\0.0\ecg_1435.png,0.0
imagenes_ecg\0.0\ecg_1436.png,0.0
imagenes_ecg\0.0\ecg_1437.png,0.0
imagenes_ecg\0.0\ecg_1438.png,0.0
imagenes_ecg\0.0\ecg_1439.png,0.0
imagenes_ecg\0.0\ecg_1440.png,0.0
imagenes_ecg\0.0\ecg_1441.png,0.0
imagenes_ecg\0.0\ecg_1442.png,0.0
imagenes_ecg\0.0\ecg_1443.png,0.0
imagenes_ecg\0.0\ecg_1444.png,0.0
imagenes_ecg\0.0\ecg_1445.png,0.0
imagenes_ecg\0.0\ecg_1446.png,0.0
imagenes_ecg\0.0\ecg_1447.png,0.0
imagenes_ecg\0.0\ecg_1448.png,0.0
imagenes_ecg\0.0\ecg_1449.png,0.0
imagenes_ecg\0.0\ecg_1450.png,0.0
imagenes_ecg\0.0\ecg_1451.png,0.0
imagenes_ecg\0.0\ecg_1452.png,0.0
imagenes_ecg\0.0\ecg_1453.png,0.0
imagenes_ecg\0.0\ecg_1454.png,0.0
imagenes_ecg\0.0\ecg_1455.png,0.0
imagenes_ecg\0.0\ecg_1456.png,0.0
imagenes_ecg\0.0\ecg_1457.png,0.0
imagenes_ecg\0.0\ecg_1458.png,0.0
imagenes_ecg\0.0\ecg_1459.png,0.0
imagenes_ecg\0.0\ecg_1460.png,0.0
imagenes_ecg\0.0\ecg_1461.png,0.0
imagenes_ecg\0.0\ecg_1462.png,0.0
imagenes_ecg\0.0\ecg_1463.png,0.0
imagenes_ecg\0.0\ecg_1464.png,0.0
imagenes_ecg\0.0\ecg_1465.png,0.0
imagenes_ecg\0.0\ecg_1466.png,0.0
imagenes_ecg\0.0\ecg_1467.png,0.0
imagenes_ecg\0.0\ecg_1468.png,0.0
imagenes_ecg\0.0\ecg_1469.png,0.0
imagenes_ecg\0.0\ecg_1470.png,0.0
imagenes_ecg\0.0\ecg_1471.png,0.0
imagenes_ecg\0.0\ecg_1472.png,0.0
imagenes_ecg\0.0\ecg_1473.png,0.0
imagenes_ecg\0.0\ecg_1474.png,0.0
imagenes_ecg\0.0\ecg_1475.png,0.0
imagenes_ecg\0.0\ecg_1476.png,0.0
imagenes_ecg\0.0\ecg_1477.png,0.0
imagenes_ecg\0.0\ecg_1478.png,0.0
imagenes_ecg\0.0\ecg_1479.png,0.0
imagenes_ecg\0.0\ecg_1480.png,0.0
imagenes_ecg\0.0\ecg_1481.png,0.0
imagenes_ecg\0.0\ecg_1482.png,0.0
imagenes_ecg\0.0\ecg_1483.png,0.0
imagenes_ecg\0.0\ecg_1484.png,0.0
imagenes_ecg\0.0\ecg_1485.png,0.0
imagenes_ecg\0.0\ecg_1486.png,0.0
imagenes_ecg\0.0\ecg_1487.png,0.0
imagenes_ecg\0.0\ecg_1488.png,0.0
imagenes_ecg\0.0\ecg_1489.png,0.0
imagenes_ecg\0.0\ecg_1490.png,0.0
imagenes_ecg\0.0\ecg_1491.png,0.0
imagenes_ecg\0.0\ecg_1492.png,0.0
imagenes_ecg\0.0\ecg_1493.png,0.0
imagenes_ecg\0.0\ecg_1494.png,0.0
imagenes_ecg\0.0\ecg_1495.png,0.0
imagenes_ecg\0.0\ecg_1496.png,0.0
imagenes_ecg\0.0\ecg_1497.png,0.0
imagenes_ecg\0.0\ecg_1498.png,0.0
imagenes_ecg\0.0\ecg_1499.png,0.0
imagenes_ecg\0.0\ecg_1500.png,0.0
imagenes_ecg\0.0\ecg_1501.png,0.0
imagenes_ecg\0.0\ecg_1502.png,0.0
imagenes_ecg\0.0\ecg_1503.png,0.0
imagenes_ecg\0.0\ecg_1504.png,0.0
imagenes_ecg\0.0\ecg_1505.png,0.0
imagenes_ecg\0.0\ecg_1506.png,0.0
imagenes_ecg\0.0\ecg_1507.png,0.0
imagenes_ecg\0.0\ecg_1508.png,0.0
imagenes_ecg\0.0\ecg_1509.png,0.0
imagenes_ecg\0.0\ecg_1510.png,0.0
imagenes_ecg\0.0\ecg_1511.png,0.0
imagenes_ecg\0.0\ecg_1512.png,0.0
imagenes_ecg\0.0\ecg_1513.png,0.0
imagenes_ecg\0.0\ecg_1514.png,0.0
imagenes_ecg\0.0\ecg_1515.png,0.0
imagenes_ecg\0.0\ecg_1516.png,0.0
imagenes_ecg\0.0\ecg_1517.png,0.0
imagenes_ecg\0.0\ecg_1518.png,0.0
imagenes_ecg\0.0\ecg_1519.png,0.0
imagenes_ecg\0.0\ecg_1520.png,0.0
imagenes_ecg\0.0\ecg_1521.png,0.0
imagenes_ecg\0.0\ecg_1522.png,0.0
imagenes_ecg\0.0\ecg_1523.png,0.0
imagenes_ecg\0.0\ecg_1524.png,0.0
imagenes_ecg\0.0\ecg_1525.png,0.0
imagenes_ecg\0.0\ecg_1526.png,0.0
imagenes_ecg\0.0\ecg_1527.png,0.0
imagenes_ecg\0.0\ecg_1528.png,0.0
imagenes_ecg\0.0\ecg_1529.png,0.0
imagenes_ecg\0.0\ecg_1530.png,0.0
imagenes_ecg\0.0\ecg_1531.png,0.0
imagenes_ecg\0.0\ecg_1532.png,0.0
imagenes_ecg\0.0\ecg_1533.png,0.0
imagenes_ecg\0.0\ecg_1534.png,0.0
imagenes_ecg\0.0\ecg_1535.png,0.0
imagenes_ecg\0.0\ecg_1536.png,0.0
imagenes_ecg\0.0\ecg_1537.png,0.0
imagenes_ecg\0.0\ecg_1538.png,0.0
imagenes_ecg\0.0\ecg_1539.png,0.0
imagenes_ecg\0.0\ecg_1540.png,0.0
imagenes_ecg\0.0\ecg_1541.png,0.0
imagenes_ecg\0.0\ecg_1542.png,0.0
imagenes_ecg\0.0\ecg_1543.png,0.0
imagenes_ecg\0.0\ecg_1544.png,0.0
imagenes_ecg\0.0\ecg_1545.png,0.0
imagenes_ecg\0.0\ecg_1546.png,0.0
imagenes_ecg\0.0\ecg_1547.png,0.0
imagenes_ecg\0.0\ecg_1548.png,0.0
imagenes_ecg\0.0\ecg_1549.png,0.0
imagenes_ecg\0.0\ecg_1550.png,0.0
imagenes_ecg\0.0\ecg_1551.png,0.0
imagenes_ecg\0.0\ecg_1552.png,0.0
imagenes_ecg\0.0\ecg_1553.png,0.0
imagenes_ecg\0.0\ecg_1554.png,0.0
imagenes_ecg\0.0\ecg_1555.png,0.0
imagenes_ecg\0.0\ecg_1556.png,0.0
imagenes_ecg\0.0\ecg_1557.png,0.0
imagenes_ecg\0.0\ecg_1558.png,0.0
imagenes_ecg\0.0\ecg_1559.png,0.0
imagenes_ecg\0.0\ecg_1560.png,0.0
imagenes_ecg\0.0\ecg_1561.png,0.0
imagenes_ecg\0.0\ecg_1562.png,0.0
imagenes_ecg\0.0\ecg_1563.png,0.0
imagenes_ecg\0.0\ecg_1564.png,0.0
imagenes_ecg\0.0\ecg_1565.png,0.0
imagenes_ecg\0.0\ecg_1566.png,0.0
imagenes_ecg\0.0\ecg_1567.png,0.0
imagenes_ecg\0.0\ecg_1568.png,0.0
imagenes_ecg\0.0\ecg_1569.png,0.0
imagenes_ecg\0.0\ecg_1570.png,0.0
imagenes_ecg\0.0\ecg_1571.png,0.0
imagenes_ecg\0.0\ecg_1572.png,0.0
imagenes_ecg\0.0\ecg_1573.png,0.0
imagenes_ecg\0.0\ecg_1574.png,0.0
imagenes_ecg\0.0\ecg_1575.png,0.0
imagenes_ecg\0.0\ecg_1576.png,0.0
imagenes_ecg\0.0\ecg_1577.png,0.0
imagenes_ecg\0.0\ecg_1578.png,0.0
imagenes_ecg\0.0\ecg_1579.png,0.0
imagenes_ecg\0.0\ecg_1580.png,0.0
imagenes_ecg\0.0\ecg_1581.png,0.0
imagenes_ecg\0.0\ecg_1582.png,0.0
imagenes_ecg\0.0\ecg_1583.png,0.0
imagenes_ecg\0.0\ecg_1584.png,0.0
imagenes_ecg\0.0\ecg_1585.png,0.0
imagenes_ecg\0.0\ecg_1586.png,0.0
imagenes_ecg\0.0\ecg_1587.png,0.0
imagenes_ecg\0.0\ecg_1588.png,0.0
imagenes_ecg\0.0\ecg_1589.png,0.0
imagenes_ecg\0.0\ecg_1590.png,0.0
imagenes_ecg\0.0\ecg_1591.png,0.0
imagenes_ecg\0.0\ecg_1592.png,0.0
imagenes_ecg\0.0\ecg_1593.png,0.0
imagenes_ecg\0.0\ecg_1594.png,0.0
imagenes_ecg\0.0\ecg_1595.png,0.0
imagenes_ecg\0.0\ecg_1596.png,0.0
imagenes_ecg\0.0\ecg_1597.png,0.0
imagenes_ecg\0.0\ecg_1598.png,0.0
imagenes_ecg\0.0\ecg_1599.png,0.0
imagenes_ecg\0.0\ecg_1600.png,0.0
imagenes_ecg\0.0\ecg_1601.png,0.0
imagenes_ecg\0.0\ecg_1602.png,0.0
imagenes_ecg\0.0\ecg_1603.png,0.0
imagenes_ecg\0.0\ecg_1604.png,0.0
imagenes_ecg\0.0\ecg_1605.png,0.0
imagenes_ecg\0.0\ecg_1606.png,0.0
imagenes_ecg\0.0\ecg_1607.png,0.0
imagenes_ecg\0.0\ecg_1608.png,0.0
imagenes_ecg\0.0\ecg_1609.png,0.0
imagenes_ecg\0.0\ecg_1610.png,0.0
imagenes_ecg\0.0\ecg_1611.png,0.0
imagenes_ecg\0.0\ecg_1612.png,0.0
imagenes_ecg\0.0\ecg_1613.png,0.0
imagenes_ecg\0.0\ecg_1614.png,0.0
imagenes_ecg\0.0\ecg_1615.png,0.0
imagenes_ecg\0.0\ecg_1616.png,0.0
imagenes_ecg\0.0\ecg_1617.png,0.0
imagenes_ecg\0.0\ecg_1618.png,0.0
imagenes_ecg\0.0\ecg_1619.png,0.0
imagenes_ecg\0.0\ecg_1620.png,0.0
imagenes_ecg\0.0\ecg_1621.png,0.0
imagenes_ecg\0.0\ecg_1622.png,0.0
imagenes_ecg\0.0\ecg_1623.png,0.0
imagenes_ecg\0.0\ecg_1624.png,0.0
imagenes_ecg\0.0\ecg_1625.png,0.0
imagenes_ecg\0.0\ecg_1626.png,0.0
imagenes_ecg\0.0\ecg_1627.png,0.0
imagenes_ecg\0.0\ecg_1628.png,0.0
imagenes_ecg\0.0\ecg_1629.png,0.0
imagenes_ecg\0.0\ecg_1630.png,0.0
imagenes_ecg\0.0\ecg_1631.png,0.0
imagenes_ecg\0.0\ecg_1632.png,0.0
imagenes_ecg\0.0\ecg_1633.png,0.0
imagenes_ecg\0.0\ecg_1634.png,0.0
imagenes_ecg\0.0\ecg_1635.png,0.0
imagenes_ecg\0.0\ecg_1636.png,0.0
imagenes_ecg\0.0\ecg_1637.png,0.0
imagenes_ecg\0.0\ecg_1638.png,0.0
imagenes_ecg\0.0\ecg_1639.png,0.0
imagenes_ecg\0.0\ecg_1640.png,0.0
imagenes_ecg\0.0\ecg_1641.png,0.0
imagenes_ecg\0.0\ecg_1642.png,0.0
imagenes_ecg\0.0\ecg_1643.png,0.0
imagenes_ecg\0.0\ecg_1644.png,0.0
imagenes_ecg\0.0\ecg_1645.png,0.0
imagenes_ecg\0.0\ecg_1646.png,0.0
imagenes_ecg\0.0\ecg_1647.png,0.0
imagenes_ecg\0.0\ecg_1648.png,0.0
imagenes_ecg\0.0\ecg_1649.png,0.0
imagenes_ecg\0.0\ecg_1650.png,0.0
imagenes_ecg\0.0\ecg_1651.png,0.0
imagenes_ecg\0.0\ecg_1652.png,0.0
imagenes_ecg\0.0\ecg_1653.png,0.0
imagenes_ecg\0.0\ecg_1654.png,0.0
imagenes_ecg\0.0\ecg_1655.png,0.0
imagenes_ecg\0.0\ecg_1656.png,0.0
imagenes_ecg\0.0\ecg_1657.png,0.0
imagenes_ecg\0.0\ecg_1658.png,0.0
imagenes_ecg\0.0\ecg_1659.png,0.0
imagenes_ecg\0.0\ecg_1660.png,0.0
imagenes_ecg\0.0\ecg_1661.png,0.0
imagenes_ecg\0.0\ecg_1662.png,0.0
imagenes_ecg\0.0\ecg_1663.png,0.0
imagenes_ecg\0.0\ecg_1664.png,0.0
imagenes_ecg\0.0\ecg_1665.png,0.0
imagenes_ecg\0.0\ecg_1666.png,0.0
imagenes_ecg\0.0\ecg_1667.png,0.0
imagenes_ecg\0.0\ecg_1668.png,0.0
imagenes_ecg\0.0\ecg_1669.png,0.0
imagenes_ecg\0.0\ecg_1670.png,0.0
imagenes_ecg\0.0\ecg_1671.png,0.0
imagenes_ecg\0.0\ecg_1672.png,0.0
imagenes_ecg\0.0\ecg_1673.png,0.0
imagenes_ecg\0.0\ecg_1674.png,0.0
imagenes_ecg\0.0\ecg_1675.png,0.0
imagenes_ecg\0.0\ecg_1676.png,0.0
imagenes_ecg\0.0\ecg_1677.png,0.0
imagenes_ecg\0.0\ecg_1678.png,0.0
imagenes_ecg\0.0\ecg_1679.png,0.0
imagenes_ecg\0.0\ecg_1680.png,0.0
imagenes_ecg\0.0\ecg_1681.png,0.0
imagenes_ecg\0.0\ecg_1682.png,0.0
imagenes_ecg\0.0\ecg_1683.png,0.0
imagenes_ecg\0.0\ecg_1684.png,0.0
imagenes_ecg\0.0\ecg_1685.png,0.0
imagenes_ecg\0.0\ecg_1686.png,0.0
imagenes_ecg\0.0\ecg_1687.png,0.0
imagenes_ecg\0.0\ecg_1688.png,0.0
imagenes_ecg\0.0\ecg_1689.png,0.0
imagenes_ecg\0.0\ecg_1690.png,0.0
imagenes_ecg\0.0\ecg_1691.png,0.0
imagenes_ecg\0.0\ecg_1692.png,0.0
imagenes_ecg\0.0\ecg_1693.png,0.0
imagenes_ecg\0.0\ecg_1694.png,0.0
imagenes_ecg\0.0\ecg_1695.png,0.0
imagenes_ecg\0.0\ecg_1696.png,0.0
imagenes_ecg\0.0\ecg_1697.png,0.0
imagenes_ecg\0.0\ecg_1698.png,0.0
imagenes_ecg\0.0\ecg_1699.png,0.0
imagenes_ecg\0.0\ecg_1700.png,0.0
imagenes_ecg\0.0\ecg_1701.png,0.0
imagenes_ecg\0.0\ecg_1702.png,0.0
imagenes_ecg\0.0\ecg_1703.png,0.0
imagenes_ecg\0.0\ecg_1704.png,0.0
imagenes_ecg\0.0\ecg_1705.png,0.0
imagenes_ecg\0.0\ecg_1706.png,0.0
imagenes_ecg\0.0\ecg_1707.png,0.0
imagenes_ecg\0.0\ecg_1708.png,0.0
imagenes_ecg\0.0\ecg_1709.png,0.0
imagenes_ecg\0.0\ecg_1710.png,0.0
imagenes_ecg\0.0\ecg_1711.png,0.0
imagenes_ecg\0.0\ecg_1712.png,0.0
imagenes_ecg\0.0\ecg_1713.png,0.0
imagenes_ecg\0.0\ecg_1714.png,0.0
imagenes_ecg\0.0\ecg_1715.png,0.0
imagenes_ecg\0.0\ecg_1716.png,0.0
imagenes_ecg\0.0\ecg_1717.png,0.0
imagenes_ecg\0.0\ecg_1718.png,0.0
imagenes_ecg\0.0\ecg_1719.png,0.0
imagenes_ecg\0.0\ecg_1720.png,0.0
imagenes_ecg\0.0\ecg_1721.png,0.0
imagenes_ecg\0.0\ecg_1722.png,0.0
imagenes_ecg\0.0\ecg_1723.png,0.0
imagenes_ecg\0.0\ecg_1724.png,0.0
imagenes_ecg\0.0\ecg_1725.png,0.0
imagenes_ecg\0.0\ecg_1726.png,0.0
imagenes_ecg\0.0\ecg_1727.png,0.0
imagenes_ecg\0.0\ecg_1728.png,0.0
imagenes_ecg\0.0\ecg_1729.png,0.0
imagenes_ecg\0.0\ecg_1730.png,0.0
imagenes_ecg\0.0\ecg_1731.png,0.0
imagenes_ecg\0.0\ecg_1732.png,0.0
imagenes_ecg\0.0\ecg_1733.png,0.0
imagenes_ecg\0.0\ecg_1734.png,0.0
imagenes_ecg\0.0\ecg_1735.png,0.0
imagenes_ecg\0.0\ecg_1736.png,0.0
imagenes_ecg\0.0\ecg_1737.png,0.0
imagenes_ecg\0.0\ecg_1738.png,0.0
imagenes_ecg\0.0\ecg_1739.png,0.0
imagenes_ecg\0.0\ecg_1740.png,0.0
imagenes_ecg\0.0\ecg_1741.png,0.0
imagenes_ecg\0.0\ecg_1742.png,0.0
imagenes_ecg\0.0\ecg_1743.png,0.0
imagenes_ecg\0.0\ecg_1744.png,0.0
imagenes_ecg\0.0\ecg_1745.png,0.0
imagenes_ecg\0.0\ecg_1746.png,0.0
imagenes_ecg\0.0\ecg_1747.png,0.0
imagenes_ecg\0.0\ecg_1748.png,0.0
imagenes_ecg\0.0\ecg_1749.png,0.0
imagenes_ecg\0.0\ecg_1750.png,0.0
imagenes_ecg\0.0\ecg_1751.png,0.0
imagenes_ecg\0.0\ecg_1752.png,0.0
imagenes_ecg\0.0\ecg_1753.png,0.0
imagenes_ecg\0.0\ecg_1754.png,0.0
imagenes_ecg\0.0\ecg_1755.png,0.0
imagenes_ecg\0.0\ecg_1756.png,0.0
imagenes_ecg\0.0\ecg_1757.png,0.0
imagenes_ecg\0.0\ecg_1758.png,0.0
imagenes_ecg\0.0\ecg_1759.png,0.0
imagenes_ecg\0.0\ecg_1760.png,0.0
imagenes_ecg\0.0\ecg_1761.png,0.0
imagenes_ecg\0.0\ecg_1762.png,0.0
imagenes_ecg\0.0\ecg_1763.png,0.0
imagenes_ecg\0.0\ecg_1764.png,0.0
imagenes_ecg\0.0\ecg_1765.png,0.0
imagenes_ecg\0.0\ecg_1766.png,0.0
imagenes_ecg\0.0\ecg_1767.png,0.0
imagenes_ecg\0.0\ecg_1768.png,0.0
imagenes_ecg\0.0\ecg_1769.png,0.0
imagenes_ecg\0.0\ecg_1770.png,0.0
imagenes_ecg\0.0\ecg_1771.png,0.0
imagenes_ecg\0.0\ecg_1772.png,0.0
imagenes_ecg\0.0\ecg_1773.png,0.0
imagenes_ecg\0.0\ecg_1774.png,0.0
imagenes_ecg\0.0\ecg_1775.png,0.0
imagenes_ecg\0.0\ecg_1776.png,0.0
imagenes_ecg\0.0\ecg_1777.png,0.0
imagenes_ecg\0.0\ecg_1778.png,0.0
imagenes_ecg\0.0\ecg_1779.png,0.0
imagenes_ecg\0.0\ecg_1780.png,0.0
imagenes_ecg\0.0\ecg_1781.png,0.0
imagenes_ecg\0.0\ecg_1782.png,0.0
imagenes_ecg\0.0\ecg_1783.png,0.0
imagenes_ecg\0.0\ecg_1784.png,0.0
imagenes_ecg\0.0\ecg_1785.png,0.0
imagenes_ecg\0.0\ecg_1786.png,0.0
imagenes_ecg\0.0\ecg_1787.png,0.0
imagenes_ecg\0.0\ecg_1788.png,0.0
imagenes_ecg\0.0\ecg_1789.png,0.0
imagenes_ecg\0.0\ecg_1790.png,0.0
imagenes_ecg\0.0\ecg_1791.png,0.0
imagenes_ecg\0.0\ecg_1792.png,0.0
imagenes_ecg\0.0\ecg_1793.png,0.0
imagenes_ecg\0.0\ecg_1794.png,0.0
imagenes_ecg\0.0\ecg_1795.png,0.0
imagenes_ecg\0.0\ecg_1796.png,0.0
imagenes_ecg\0.0\ecg_1797.png,0.0
imagenes_ecg\0.0\ecg_1798.png,0.0
imagenes_ecg\0.0\ecg_1799.png,0.0
imagenes_ecg\0.0\ecg_1800.png,0.0
imagenes_ecg\0.0\ecg_1801.png,0.0
imagenes_ecg\0.0\ecg_1802.png,0.0
imagenes_ecg\0.0\ecg_1803.png,0.0
imagenes_ecg\0.0\ecg_1804.png,0.0
imagenes_ecg\0.0\ecg_1805.png,0.0
imagenes_ecg\0.0\ecg_1806.png,0.0
imagenes_ecg\0.0\ecg_1807.png,0.0
imagenes_ecg\0.0\ecg_1808.png,0.0
imagenes_ecg\0.0\ecg_1809.png,0.0
imagenes_ecg\0.0\ecg_1810.png,0.0
imagenes_ecg\0.0\ecg_1811.png,0.0
imagenes_ecg\0.0\ecg_1812.png,0.0
imagenes_ecg\0.0\ecg_1813.png,0.0
imagenes_ecg\0.0\ecg_1814.png,0.0
imagenes_ecg\0.0\ecg_1815.png,0.0
imagenes_ecg\0.0\ecg_1816.png,0.0
imagenes_ecg\0.0\ecg_1817.png,0.0
imagenes_ecg\0.0\ecg_1818.png,0.0
imagenes_ecg\0.0\ecg_1819.png,0.0
imagenes_ecg\0.0\ecg_1820.png,0.0
imagenes_ecg\0.0\ecg_1821.png,0.0
imagenes_ecg\0.0\ecg_1822.png,0.0
imagenes_ecg\0.0\ecg_1823.png,0.0
imagenes_ecg\0.0\ecg_1824.png,0.0
imagenes_ecg\0.0\ecg_1825.png,0.0
imagenes_ecg\0.0\ecg_1826.png,0.0
imagenes_ecg\0.0\ecg_1827.png,0.0
imagenes_ecg\0.0\ecg_1828.png,0.0
imagenes_ecg\0.0\ecg_1829.png,0.0
imagenes_ecg\0.0\ecg_1830.png,0.0
imagenes_ecg\0.0\ecg_1831.png,0.0
imagenes_ecg\0.0\ecg_1832.png,0.0
imagenes_ecg\0.0\ecg_1833.png,0.0
imagenes_ecg\0.0\ecg_1834.png,0.0
imagenes_ecg\0.0\ecg_1835.png,0.0
imagenes_ecg\0.0\ecg_1836.png,0.0
imagenes_ecg\0.0\ecg_1837.png,0.0
imagenes_ecg\0.0\ecg_1838.png,0.0
imagenes_ecg\0.0\ecg_1839.png,0.0
imagenes_ecg\0.0\ecg_1840.png,0.0
imagenes_ecg\0.0\ecg_1841.png,0.0
imagenes_ecg\0.0\ecg_1842.png,0.0
imagenes_ecg\0.0\ecg_1843.png,0.0
imagenes_ecg\0.0\ecg_1844.png,0.0
imagenes_ecg\0.0\ecg_1845.png,0.0
imagenes_ecg\0.0\ecg_1846.png,0.0
imagenes_ecg\0.0\ecg_1847.png,0.0
imagenes_ecg\0.0\ecg_1848.png,0.0
imagenes_ecg\0.0\ecg_1849.png,0.0
imagenes_ecg\0.0\ecg_1850.png,0.0
imagenes_ecg\0.0\ecg_1851.png,0.0
imagenes_ecg\0.0\ecg_1852.png,0.0
imagenes_ecg\0.0\ecg_1853.png,0.0
imagenes_ecg\0.0\ecg_1854.png,0.0
imagenes_ecg\0.0\ecg_1855.png,0.0
imagenes_ecg\0.0\ecg_1856.png,0.0
imagenes_ecg\0.0\ecg_1857.png,0.0
imagenes_ecg\0.0\ecg_1858.png,0.0
imagenes_ecg\0.0\ecg_1859.png,0.0
imagenes_ecg\0.0\ecg_1860.png,0.0
imagenes_ecg\0.0\ecg_1861.png,0.0
imagenes_ecg\0.0\ecg_1862.png,0.0
imagenes_ecg\0.0\ecg_1863.png,0.0
imagenes_ecg\0.0\ecg_1864.png,0.0
imagenes_ecg\0.0\ecg_1865.png,0.0
imagenes_ecg\0.0\ecg_1866.png,0.0
imagenes_ecg\0.0\ecg_1867.png,0.0
imagenes_ecg\0.0\ecg_1868.png,0.0
imagenes_ecg\0.0\ecg_1869.png,0.0
imagenes_ecg\0.0\ecg_1870.png,0.0
imagenes_ecg\0.0\ecg_1871.png,0.0
imagenes_ecg\0.0\ecg_1872.png,0.0
imagenes_ecg\0.0\ecg_1873.png,0.0
imagenes_ecg\0.0\ecg_1874.png,0.0
imagenes_ecg\0.0\ecg_1875.png,0.0
imagenes_ecg\0.0\ecg_1876.png,0.0
imagenes_ecg\0.0\ecg_1877.png,0.0
imagenes_ecg\0.0\ecg_1878.png,0.0
imagenes_ecg\0.0\ecg_1879.png,0.0
imagenes_ecg\0.0\ecg_1880.png,0.0
imagenes_ecg\0.0\ecg_1881.png,0.0
imagenes_ecg\0.0\ecg_1882.png,0.0
imagenes_ecg\0.0\ecg_1883.png,0.0
imagenes_ecg\0.0\ecg_1884.png,0.0
imagenes_ecg\0.0\ecg_1885.png,0.0
imagenes_ecg\0.0\ecg_1886.png,0.0
imagenes_ecg\0.0\ecg_1887.png,0.0
imagenes_ecg\0.0\ecg_1888.png,0.0
imagenes_ecg\0.0\ecg_1889.png,0.0
imagenes_ecg\0.0\ecg_1890.png,0.0
imagenes_ecg\0.0\ecg_1891.png,0.0
imagenes_ecg\0.0\ecg_1892.png,0.0
imagenes_ecg\0.0\ecg_1893.png,0.0
imagenes_ecg\0.0\ecg_1894.png,0.0
imagenes_ecg\0.0\ecg_1895.png,0.0
imagenes_ecg\0.0\ecg_1896.png,0.0
imagenes_ecg\0.0\ecg_1897.png,0.0
imagenes_ecg\0.0\ecg_1898.png,0.0
imagenes_ecg\0.0\ecg_1899.png,0.0
imagenes_ecg\0.0\ecg_1900.png,0.0
imagenes_ecg\0.0\ecg_1901.png,0.0
imagenes_ecg\0.0\ecg_1902.png,0.0
imagenes_ecg\0.0\ecg_1903.png,0.0
imagenes_ecg\0.0\ecg_1904.png,0.0
imagenes_ecg\0.0\ecg_1905.png,0.0
imagenes_ecg\0.0\ecg_1906.png,0.0
imagenes_ecg\0.0\ecg_1907.png,0.0
imagenes_ecg\0.0\ecg_1908.png,0.0
imagenes_ecg\0.0\ecg_1909.png,0.0
imagenes_ecg\0.0\ecg_1910.png,0.0
imagenes_ecg\0.0\ecg_1911.png,0.0
imagenes_ecg\0.0\ecg_1912.png,0.0
imagenes_ecg\0.0\ecg_1913.png,0.0
imagenes_ecg\0.0\ecg_1914.png,0.0
imagenes_ecg\0.0\ecg_1915.png,0.0
imagenes_ecg\0.0\ecg_1916.png,0.0
imagenes_ecg\0.0\ecg_1917.png,0.0
imagenes_ecg\0.0\ecg_1918.png,0.0
imagenes_ecg\0.0\ecg_1919.png,0.0
imagenes_ecg\0.0\ecg_1920.png,0.0
imagenes_ecg\0.0\ecg_1921.png,0.0
imagenes_ecg\0.0\ecg_1922.png,0.0
imagenes_ecg\0.0\ecg_1923.png,0.0
imagenes_ecg\0.0\ecg_1924.png,0.0
imagenes_ecg\0.0\ecg_1925.png,0.0
imagenes_ecg\0.0\ecg_1926.png,0.0
imagenes_ecg\0.0\ecg_1927.png,0.0
imagenes_ecg\0.0\ecg_1928.png,0.0
imagenes_ecg\0.0\ecg_1929.png,0.0
imagenes_ecg\0.0\ecg_1930.png,0.0
imagenes_ecg\0.0\ecg_1931.png,0.0
imagenes_ecg\0.0\ecg_1932.png,0.0
imagenes_ecg\0.0\ecg_1933.png,0.0
imagenes_ecg\0.0\ecg_1934.png,0.0
imagenes_ecg\0.0\ecg_1935.png,0.0
imagenes_ecg\0.0\ecg_1936.png,0.0
imagenes_ecg\0.0\ecg_1937.png,0.0
imagenes_ecg\0.0\ecg_1938.png,0.0
imagenes_ecg\0.0\ecg_1939.png,0.0
imagenes_ecg\0.0\ecg_1940.png,0.0
imagenes_ecg\0.0\ecg_1941.png,0.0
imagenes_ecg\0.0\ecg_1942.png,0.0
imagenes_ecg\0.0\ecg_1943.png,0.0
imagenes_ecg\0.0\ecg_1944.png,0.0
imagenes_ecg\0.0\ecg_1945.png,0.0
imagenes_ecg\0.0\ecg_1946.png,0.0
imagenes_ecg\0.0\ecg_1947.png,0.0
